SeqNo,RepoName,WflowName,Properties_file,Actionname,SH_QL_file,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,Arg8,Arg9,Arg10,Arg11,Arg12,Arg13,Arg14,Arg15,Arg16,Arg17,Arg18,Arg19,Arg20,Arg21,Arg22,Arg23,Arg24,Arg25,Arg26,Arg27,Arg28,Arg29,Arg30,Arg31,Arg32,Arg33,Arg34,Arg35,Argname1,Argvalue1,Argname2,Argvalue2,Argname3,Argvalue3,Argname4,Argvalue4,Argname5,Argvalue5,Argname6,Argvalue6,Argname7,Argvalue7,Argname8,Argvalue8,Argname9,Argvalue9,Argname10,Argvalue10,Argname11,Argvalue11,Argname12,Argvalue12,Argname13,Argvalue13,Argname14,Argvalue14,Argname15,Argvalue15,Pname1,Pvalue1,Pname2,Pvalue2,Pname3,Pvalue3,Pname4,Pvalue4,Pname5,Pvalue5,Pname6,Pvalue6,Pname7,Pvalue7,Pname8,Pvalue8,Pname9,Pvalue9,Pname10,Pvalue10,Pname11,Pvalue11,Pname12,Pvalue12,Pname13,Pvalue13,Pname14,Pvalue14,Pname15,Pvalue15,Pname16,Pvalue16,Pname17,Pvalue17,Pname18,Pvalue18,Pname19,Pvalue19,Pname20,Pvalue20,Pname21,Pvalue21,Pname22,Pvalue22,Pname23,Pvalue23,Pname24,Pvalue24,Pname25,Pvalue25,Pname26,Pvalue26,Pname27,Pvalue27,Pname28,Pvalue28,Pname29,Pvalue29,Pname30,Pvalue30,File1,File2,File3,File4,File5,File6,File7,File8,File9,File10,
37,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1_qa,mstr_table_name,NCVDCVT_AXT_SUMMARY_SEC_ACID_HTE,stg_table_name,${stg_table},lkb_days,2,current_date,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Load_Daily_Mntr_Stg_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/AXT_Monitoring_stage.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1_qa,stg_table,${stg_table},monitoring_staging,${monitoring_staging},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Load_Daily_Mntr_Master_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/LoadAXTMonitorMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1_qa,monitoring_master,${monitoring_master},monitoring_staging,${monitoring_staging},currentUser,prg1devp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1_qa,lkb_days,2,current_date,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,AXTsummary_Trigger_File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1_qa,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadAXTSummary,mstr_tbl,NCVDCVT_AXT_SUMMARY_SEC_ACID_HTE,stg_table_name,${stg_table},reccalc_file_type,dataprogRepository-AXTSummary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-AXTSummary,workflowId,${wf:id()},workflowName,LoadAXTSummary,userName,prg1devp,workflowFailure,True,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,${kerberos_keytab_file},,,,,,,
44,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_DEV_ON_QA_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,CleanUp_AXT_Staging_Table,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/drop_staging_partitions.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,stg_table_name,${stg_table},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,CleanUp_AXT_Mntr_Staging_Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Get_CRC4T_Data,run4G.sh,yarn,client,10,8g,8g,2,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsvt_AXT_summary_prs_st_hte,prg1,${kerberos_keytab_filename},${kerberos_principal},prg1devp,20,ntblx01_fcproc_msg_prs_rawdata_k2_sec_hte,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/run4G.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loader.py,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/4gscript.sql,${kerberos_keytab_file},,,,,,,
48,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table_name,ncvdcvt_AXT_summary_prs_sec_acid_hte,stg_table_name,${stg_table},lkb_days,20,current_date,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Load_Daily_Mntr_Stg_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/AXT_Monitoring_stage.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,stg_table,${stg_table},monitoring_staging,${monitoring_staging},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Load_Daily_Mntr_Master_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/LoadAXTMonitorMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,monitoring_master,${monitoring_master},monitoring_staging,${monitoring_staging},currentUser,prg1devp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,lkb_days,20,current_date,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,AXTsummary_Trigger_File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadAXTSummary,mstr_tbl,ncvdcvt_AXT_summary_prs_sec_acid_hte,stg_table_name,${stg_table},reccalc_file_type,dataprogRepository-AXTSummary-TSTROUTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-AXTSummary-TSTROUTE,workflowId,${wf:id()},workflowName,LoadAXTSummary,userName,prg1devp,workflowFailure,True,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,${kerberos_keytab_file},,,,,,,
55,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PRS_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,CleanUp_AXT_Staging_Table,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/drop_staging_partitions.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,stg_table_name,${stg_table},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,CleanUp_AXT_Mntr_Staging_Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Get_CRC4T_Data,run4G.sh,yarn,client,10,8g,8g,2,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsvt_AXT_summary_psu_st_hte,prg1,${kerberos_keytab_filename},${kerberos_principal},prg1devp,20,ntblx01_fcproc_msg_rawdata_k2_psu_sec_hte,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/run4G.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loader.py,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/4gscript.sql,${kerberos_keytab_file},,,,,,,
59,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table_name,ncvdcvt_AXT_summary_acid_psu_sec_hte,stg_table_name,${stg_table},lkb_days,20,current_date,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Load_Daily_Mntr_Stg_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/AXT_Monitoring_stage.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,stg_table,${stg_table},monitoring_staging,${monitoring_staging},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Load_Daily_Mntr_Master_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/LoadAXTMonitorMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,monitoring_master,${monitoring_master},monitoring_staging,${monitoring_staging},currentUser,prg1devp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,lkb_days,20,current_date,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,AXTsummary_Trigger_File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadAXTSummary,mstr_tbl,ncvdcvt_AXT_summary_acid_psu_sec_hte,stg_table_name,${stg_table},reccalc_file_type,dataprogRepository-AXTSummary-PostSalesUnAuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Capture_Failure_reccalc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reccalcClass,com.prdx.it.prg1.process.reccalc.ReceiveOnlyNoCountreccalcCalculator,fileType,dataprogRepository-AXTSummary-PostSalesUnAuth,workflowId,${wf:id()},workflowName,LoadAXTSummary,userName,prg1devp,workflowFailure,True,failedStep,${wf:lastErrorNode()},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/lib/prg1Common.jar,/project/prg1/prg1DEV/Workflow/lib/lib/itcore.jar,/project/prg1/prg1DEV/Workflow/KEYS/prg1_jaas.conf,${kerberos_keytab_file},,,,,,,
66,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSU_WF.properties,Failure_Notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,CleanUp_AXT_Staging_Table,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/drop_staging_partitions.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,stg_table_name,${stg_table},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,CleanUp_AXT_Mntr_Staging_Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,Get_CRC4T_Data,run4G.sh,yarn,client,10,8g,8g,2,/project/prg1/prg1DEV/Warehouse/Staging/dataprogRepository/ncvdsvt_AXT_summary_psa_st_hte,prg1,${kerberos_keytab_filename},${kerberos_principal},prg1devp,20,ntblx01_fcproc_msg_rawdata_k2_psa_sec_hte,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/run4G.sh,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loader.py,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/4gscript.sql,${kerberos_keytab_file},,,,,,,
70,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,Load_To_Master,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/loadToMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,mstr_table_name,ncvdcvt_AXT_summary_acid_psa_sec_hte,stg_table_name,${stg_table},lkb_days,20,current_date,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,Load_Daily_Mntr_Stg_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/AXT_Monitoring_stage.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,stg_table,${stg_table},monitoring_staging,${monitoring_staging},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,Load_Daily_Mntr_Master_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/LoadAXTMonitorMaster.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,monitoring_master,${monitoring_master},monitoring_staging,${monitoring_staging},currentUser,prg1devp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,Load_VHA_Daily_Load,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/VHAscript.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,lkb_days,20,current_date,${current_date},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,AXTsummary_Trigger_File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,repo,LoadAXTSummary,f1/f2/repo/Workflows/LoadAXTSummary/Properties/DEV/prg1dataprogRepository_LoadAXTSummary_Incremental_PSA_WF.properties,Capture_Success_reccalc,/project/prg1/prg1DEV/Workflow/dataprogRepository/Workflows/LoadAXTSummary/success_reccalc.ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db_name,prg1,current_user,${kerberos_user_name},workflowId,${wf:id()},workflowName,LoadAXTSummary,mstr_tbl,ncvdcvt_AXT_summary_acid_psa_sec_hte,stg_table_name,${stg_table},reccalc_file_type,dataprogRepository-AXTSummary-PostSalesAuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
